835,9,2,33
835,10,2,33
835,11,1,33
835,12,1,33
835,13,1,33
835,14,1,33
835,15,1,33
835,16,0,33
835,17,2,33
835,18,2,33
835,19,2,33
835,20,2,33
835,21,2,33
835,22,2,33
835,23,2,33
835,24,2,33
835,25,2,33
835,26,0,33
835,27,0,33
835,28,0,33
835,29,0,33
835,30,0,33
835,31,2,33
835,32,2,33
835,33,2,33
835,34,0,33
835,35,2,33
835,36,2,33
835,37,2,33
835,38,2,33
835,39,2,33
835,40,2,33
835,41,2,33
835,42,0,33
835,43,2,33
835,44,2,33
835,45,2,33
835,46,2,33
835,47,0,33
835,48,2,33
835,49,2,33
835,50,2,33
835,51,2,33
835,52,2,33
835,53,2,33
835,54,2,33
835,55,2,33
835,56,2,33
835,57,2,33
835,58,2,33
835,59,2,33
835,60,2,33
835,61,2,33
835,62,2,33
835,63,2,33
835,64,2,33
835,65,2,33
835,66,2,33
835,67,0,33
835,68,0,33
835,69,0,33
835,70,0,33
835,71,0,33
835,72,0,33
835,73,2,33
835,74,-1,33
835,75,-1,33
835,76,-1,33
835,77,-1,33
835,78,-1,33
835,79,-1,33
835,80,-1,33
835,81,-1,33
835,82,2,33
835,83,2,33
835,84,-1,33
835,85,-1,33
835,86,-1,33
835,87,-1,33
835,88,-1,33
835,89,-1,33
835,90,-1,33
835,91,-1,33
835,92,-1,33
835,93,-1,33
835,94,-1,33
835,95,-1,33
835,96,-1,33
835,97,-1,33
835,98,-1,33
835,99,-1,33
835,100,2,33
835,101,2,33
835,102,2,33
835,103,2,33
835,104,-1,33
835,105,-1,33
835,106,-1,33
835,107,-1,33
835,108,-1,33
835,109,-1,33
835,110,2,33
835,111,2,33
835,112,2,33
835,113,2,33
835,114,1,33
835,115,-1,33
835,116,-1,33
835,117,-1,33
835,118,-1,33
835,119,-1,33
835,120,-1,33
835,121,-1,33
835,122,-1,33
835,123,-1,33
835,124,-1,33
835,125,1,33
835,126,2,33
835,127,2,33
835,128,0,33
835,129,1,33
835,130,0,33
835,131,1,33
835,132,1,33
835,133,-1,33
835,134,-1,33
835,135,-1,33
835,136,-1,33
835,137,-1,33
835,138,-1,33
835,139,-1,33
835,140,-1,33
835,141,1,33
835,142,1,33
835,143,1,33
835,144,1,33
835,145,-1,33
835,146,-1,33
835,147,-1,33
835,148,-1,33
835,149,-1,33
835,150,-1,33
835,151,-1,33
835,152,-1,33
835,153,1,33
835,154,0,33
835,155,1,33
835,156,0,33
835,157,2,33
835,158,2,33
835,159,-1,33
835,160,2,33
835,161,2,33
835,162,-1,33
835,163,2,33
835,164,0,33
835,165,0,33
835,166,0,33
835,167,2,33
835,168,2,33
835,169,0,33
835,170,-1,33
835,171,2,33
835,172,-1,33
835,173,-1,33
835,174,1,33
835,175,-1,33
835,176,-1,33
835,177,1,33
835,178,-1,33
835,179,-1,33
835,180,-1,33
835,181,0,33
835,182,0,33
835,183,1,33
835,184,1,33
835,185,0,33
835,186,1,33
835,187,1,33
835,188,-1,33
835,189,-1,33
835,190,1,33
835,191,1,33
835,192,1,33
835,193,1,33
835,194,1,33
835,195,1,33
835,196,0,33
835,197,1,33
835,198,0,33
835,199,0,33
835,200,0,33
835,201,0,33
835,202,2,33
835,203,1,33
835,204,1,33
835,205,1,33
835,206,1,33
835,207,1,33
835,208,1,33
835,209,0,33
835,210,0,33
835,211,0,33
845,0,0,37
845,1,0,37
845,2,0,37
845,3,0,37
845,4,0,37
845,5,0,37
845,6,0,37
845,7,0,37
845,8,0,37
845,9,0,37
845,10,1,37
845,11,1,37
845,12,1,37
845,13,0,37
845,14,0,37
845,15,0,37
845,16,0,37
845,17,0,37
845,18,0,37
845,19,0,37
845,20,0,37
845,21,0,37
845,22,0,37
845,23,0,37
845,24,0,37
845,25,0,37
845,26,0,37
845,27,0,37
845,28,0,37
845,29,0,37
845,30,0,37
845,31,0,37
845,32,0,37
845,33,0,37
845,34,0,37
845,35,0,37
845,36,0,37
845,37,0,37
845,38,0,37
845,39,0,37
845,40,0,37
845,41,0,37
845,42,0,37
845,43,0,37
845,44,0,37
845,45,0,37
845,46,0,37
845,47,0,37
845,48,0,37
845,49,0,37
845,50,0,37
845,51,0,37
845,52,0,37
845,53,0,37
845,54,0,37
845,55,0,37
845,56,0,37
845,57,0,37
845,58,0,37
845,59,0,37
845,60,0,37
845,61,0,37
845,62,0,37
845,63,0,37
845,64,0,37
845,65,0,37
845,66,0,37
845,67,0,37
845,68,0,37
845,69,0,37
845,70,0,37
845,71,0,37
845,72,0,37
845,73,0,37
845,74,0,37
845,75,0,37
845,76,0,37
845,77,0,37
845,78,0,37
845,79,0,37
845,80,0,37
845,81,0,37
845,82,0,37
845,83,0,37
845,84,0,37
845,85,0,37
845,86,0,37
845,87,0,37
845,88,0,37
845,89,0,37
860,0,0,135
860,1,0,135
860,2,0,135
860,3,1,135
860,4,1,135
860,5,0,135
860,6,1,135
860,7,1,135
860,8,1,135
860,9,2,135
860,10,2,135
860,11,1,135
860,12,0,135
860,13,0,135
860,14,0,135
860,15,0,135
860,16,0,135
860,17,0,135
860,18,0,135
860,19,0,135
860,20,0,135
860,21,0,135
860,22,0,135
860,23,0,135
860,24,0,135
860,25,0,135
860,26,0,135
860,27,0,135
860,28,0,135
860,29,0,135
860,30,0,135
860,31,0,135
860,32,0,135
860,33,0,135
860,34,0,135
860,35,0,135
860,36,0,135
860,37,0,135
860,38,0,135
860,39,0,135
860,40,0,135
860,41,0,135
860,42,0,135
860,43,0,135
860,44,0,135
860,45,0,135
860,46,0,135
860,47,-1,135
860,48,-1,135
860,49,-1,135
860,50,-1,135
870,0,0,78
870,0,0,81
870,1,0,78
870,1,1,81
870,2,0,78
870,2,1,81
870,3,0,78
870,3,1,81
870,4,0,78
870,4,1,81
870,5,0,78
870,5,1,81
870,6,0,78
870,6,1,81
870,7,0,78
870,7,1,81
870,8,2,78
870,8,1,81
870,9,2,78
870,9,1,81
870,10,1,78
870,10,1,81
870,11,1,78
870,11,1,81
870,12,1,78
870,12,1,81
870,13,2,78
870,13,1,81
870,14,2,78
870,14,1,81
870,15,2,78
870,15,1,81
870,16,2,78
870,16,1,81
870,17,2,78
870,17,1,81
870,18,2,78
870,18,1,81
870,19,2,78
870,19,1,81
870,20,1,78
870,20,1,81
870,21,2,78
870,21,1,81
870,22,2,78
870,22,1,81
870,23,2,78
870,23,1,81
870,24,2,78
870,24,1,81
870,25,2,78
870,25,1,81
870,26,0,78
870,26,1,81
870,27,1,78
870,27,1,81
870,28,1,78
870,28,1,81
870,29,2,78
870,29,1,81
870,30,2,78
870,30,2,81
870,31,2,78
870,31,2,81
870,32,1,78
870,32,2,81
870,33,1,78
870,33,2,81
870,34,0,78
870,34,2,81
870,35,2,78
870,35,1,81
870,36,2,78
870,36,1,81
870,37,2,78
870,37,1,81
870,38,2,78
870,38,1,81
870,39,1,78
870,39,1,81
870,40,1,78
870,40,2,81
870,41,0,78
870,41,2,81
886,0,0,32
886,1,0,32
886,2,0,32
886,3,0,32
886,4,0,32
886,5,0,32
886,6,0,32
886,7,0,32
886,8,0,32
886,9,0,32
886,10,0,32
886,11,0,32
886,12,0,32
886,13,0,32
886,14,1,32
886,15,0,32
886,16,0,32
886,17,0,32
886,18,0,32
886,19,0,32
886,20,0,32
886,21,0,32
886,22,0,32
886,23,0,32
886,24,0,32
886,25,0,32
886,26,0,32
886,27,0,32
886,28,0,32
886,29,0,32
886,30,0,32
886,31,0,32
886,32,0,32
886,33,0,32
886,34,0,32
886,35,0,32
886,36,0,32
886,37,0,32
886,38,0,32
886,39,0,32
886,40,0,32
886,41,0,32
886,42,0,32
886,43,0,32
886,44,0,32
886,45,0,32
886,46,0,32
886,47,0,32
886,48,0,32
886,49,0,32
886,50,0,32
886,51,0,32
886,52,0,32
886,53,0,32
886,54,1,32
886,55,2,32
886,56,1,32
886,57,0,32
886,58,0,32
886,59,0,32
886,60,0,32
886,61,0,32
886,62,0,32
886,63,0,32
886,64,0,32
886,65,0,32
886,66,0,32
886,67,0,32
886,68,0,32
886,69,0,32
886,70,0,32
886,71,0,32
886,72,2,32
886,73,0,32
886,74,0,32
886,75,0,32
886,76,0,32
886,77,0,32
886,78,0,32
886,79,0,32
886,80,0,32
886,81,0,32
886,82,0,32
886,83,0,32
886,84,0,32
886,85,0,32
886,86,0,32
886,87,0,32
886,88,0,32
886,89,0,32
886,90,0,32
886,91,0,32
914,0,0,29
914,0,0,66
914,1,0,29
914,1,0,66
914,2,-1,29
914,2,-1,66
914,3,-1,29
914,3,0,66
914,4,0,29
914,4,0,66
914,5,-1,29
914,5,0,66
914,6,2,29
914,6,0,66
914,7,-1,29
914,7,-1,66
914,8,2,29
914,8,0,66
914,9,-1,29
914,9,-1,66
914,10,-1,29
914,10,-1,66
914,11,2,29
914,11,0,66
914,12,-1,29
914,12,-1,66
914,13,2,29
914,13,0,66
914,14,-1,29
914,14,-1,66
914,15,2,29
914,15,0,66
914,16,-1,29
914,16,-1,66
914,17,-1,29
914,17,-1,66
914,18,-1,29
914,18,-1,66
914,19,-1,29
914,19,-1,66
914,20,2,29
914,20,0,66
914,21,2,29
914,21,0,66
914,22,-1,29
914,22,-1,66
914,23,-1,29
914,23,-1,66
914,24,2,29
914,24,0,66
914,25,2,29
914,25,0,66
914,26,2,29
914,26,0,66
914,27,-1,29
914,27,-1,66
914,28,2,29
914,28,0,66
914,29,-1,29
914,29,0,66
914,30,-1,29
914,30,-1,66
914,31,-1,29
914,31,-1,66
914,32,2,29
914,32,0,66
914,33,-1,29
914,33,-1,66
914,34,2,29
914,34,0,66
914,35,-1,29
914,35,-1,66
914,36,1,29
914,36,0,66
914,37,-1,29
914,37,-1,66
914,38,1,29
914,38,0,66
914,39,-1,29
914,39,-1,66
914,40,-1,29
914,40,-1,66
914,41,1,29
914,41,0,66
914,42,-1,29
914,42,-1,66
914,43,-1,29
914,43,-1,66
914,44,-1,29
914,44,-1,66
914,45,1,29
914,45,0,66
914,46,-1,29
914,46,-1,66
914,47,-1,29
914,47,-1,66
914,48,1,29
914,48,0,66
914,49,-1,29
914,49,-1,66
914,50,1,29
914,50,0,66
914,51,0,29
914,51,0,66
914,52,0,29
914,52,0,66
914,53,0,29
914,53,0,66
914,54,0,29
914,54,0,66
914,55,0,29
914,55,0,66
914,56,-1,29
914,56,-1,66
914,57,-1,29
914,57,-1,66
914,58,-1,29
914,58,-1,66
914,59,2,29
914,59,0,66
914,60,-1,29
914,60,-1,66
914,61,2,29
914,61,0,66
914,62,-1,29
914,62,-1,66
914,63,-1,29
914,63,-1,66
914,64,2,29
914,64,0,66
914,65,-1,29
914,65,-1,66
914,66,-1,29
914,66,-1,66
914,67,-1,29
914,67,-1,66
914,68,-1,29
914,68,-1,66
914,69,-1,29
914,69,0,66
914,70,-1,29
914,70,0,66
914,71,-1,29
914,71,0,66
914,72,-1,29
914,72,0,66
914,73,-1,29
914,73,0,66
914,74,-1,29
914,74,0,66
914,75,-1,29
914,75,0,66
914,76,-1,29
914,76,-1,66
914,77,2,29
914,77,0,66
914,78,-1,29
914,78,-1,66
914,79,2,29
914,79,0,66
914,80,2,29
914,80,0,66
914,81,-1,29
914,81,-1,66
914,82,-1,29
914,82,-1,66
914,83,2,29
914,83,0,66
914,84,0,29
914,84,0,66
914,85,-1,29
914,85,-1,66
914,86,-1,29
914,86,-1,66
914,87,-1,29
914,87,-1,66
914,88,1,29
914,88,0,66
914,89,-1,29
914,89,-1,66
914,90,-1,29
914,90,-1,66
914,91,1,29
914,91,0,66
914,92,-1,29
914,92,-1,66
914,93,1,29
914,93,0,66
914,94,-1,29
914,94,-1,66
914,95,-1,29
914,95,-1,66
914,96,1,29
914,96,0,66
914,97,-1,29
914,97,-1,66
914,98,1,29
914,98,0,66
914,99,0,29
914,99,0,66
914,100,-1,29
914,100,-1,66
914,101,-1,29
914,101,-1,66
914,102,2,29
914,102,0,66
914,103,-1,29
914,103,-1,66
914,104,-1,29
914,104,-1,66
914,105,-1,29
914,105,-1,66
914,106,1,29
914,106,0,66
914,107,-1,29
914,107,0,66
914,108,-1,29
914,108,-1,66
914,109,-1,29
914,109,-1,66
914,110,-1,29
914,110,-1,66
914,111,-1,29
914,111,-1,66
914,112,-1,29
914,112,-1,66
914,113,-1,29
914,113,-1,66
914,114,1,29
914,114,0,66
914,115,1,29
914,115,0,66
914,116,-1,29
914,116,-1,66
914,117,1,29
914,117,0,66
914,118,-1,29
914,118,-1,66
914,119,1,29
914,119,0,66
914,120,1,29
914,120,0,66
914,121,-1,29
914,121,-1,66
914,122,-1,29
914,122,-1,66
914,123,1,29
914,123,0,66
914,124,-1,29
914,124,-1,66
914,125,-1,29
914,125,-1,66
914,126,-1,29
914,126,-1,66
914,127,1,29
914,127,0,66
914,128,-1,29
914,128,0,66
914,129,1,29
914,129,0,66
914,130,-1,29
914,130,-1,66
914,131,-1,29
914,131,-1,66
914,132,-1,29
914,132,-1,66
914,133,1,29
914,133,0,66
914,134,-1,29
914,134,-1,66
914,135,-1,29
914,135,-1,66
914,136,-1,29
914,136,-1,66
914,137,-1,29
914,137,-1,66
914,138,1,29
914,138,0,66
914,139,1,29
914,139,0,66
914,140,1,29
914,140,0,66
914,141,-1,29
914,141,-1,66
914,142,1,29
914,142,0,66
914,143,-1,29
914,143,-1,66
914,144,1,29
914,144,0,66
914,145,-1,29
914,145,-1,66
914,146,1,29
914,146,0,66
914,147,-1,29
914,147,-1,66
914,148,1,29
914,148,0,66
914,149,-1,29
914,149,0,66
914,150,1,29
914,150,-1,66
914,151,0,29
914,151,-1,66
914,152,0,29
914,152,-1,66
914,153,0,29
914,153,0,66
914,154,-1,29
914,154,-1,66
914,155,-1,29
914,155,-1,66
914,156,0,29
914,156,0,66
914,157,-1,29
914,157,-1,66
914,158,-1,29
914,158,0,66
914,159,0,29
914,159,0,66
914,160,0,29
914,160,0,66
914,161,0,29
914,161,-1,66
914,162,0,29
914,162,0,66
914,163,0,29
914,163,-1,66
914,164,0,29
914,164,0,66
914,165,0,29
914,165,-1,66
914,166,0,29
914,166,0,66
914,167,-1,29
914,167,-1,66
914,168,-1,29
914,168,0,66
914,169,-1,29
914,169,-1,66
914,170,0,29
914,170,-1,66
914,171,0,29
914,171,0,66
914,172,-1,29
914,172,-1,66
914,173,-1,29
914,173,-1,66
914,174,-1,29
914,174,0,66
914,175,0,29
914,175,0,66
914,176,0,29
914,176,0,66
914,177,1,29
914,177,0,66
914,178,1,29
914,178,0,66
914,179,1,29
914,179,0,66
914,180,-1,29
914,180,-1,66
914,181,1,29
914,181,0,66
914,182,-1,29
914,182,-1,66
914,183,-1,29
914,183,-1,66
914,184,1,29
914,184,0,66
914,185,-1,29
914,185,-1,66
914,186,-1,29
914,186,-1,66
914,187,-1,29
914,187,-1,66
914,188,1,29
914,188,0,66
914,189,-1,29
914,189,-1,66
914,190,1,29
914,190,-1,66
914,191,-1,29
914,191,-1,66
914,192,-1,29
914,192,-1,66
914,193,1,29
914,193,0,66
914,194,0,29
914,194,0,66
914,195,-1,29
914,195,-1,66
914,196,-1,29
914,196,-1,66
914,197,1,29
914,197,0,66
914,198,-1,29
914,198,-1,66
914,199,-1,29
914,199,-1,66
914,200,2,29
914,200,0,66
914,201,-1,29
914,201,-1,66
914,202,2,29
914,202,0,66
914,203,2,29
914,203,0,66
914,204,-1,29
914,204,-1,66
914,205,2,29
914,205,0,66
914,206,-1,29
914,206,-1,66
914,207,2,29
914,207,0,66
914,208,2,29
914,208,0,66
914,209,-1,29
914,209,-1,66
914,210,-1,29
914,210,-1,66
914,211,-1,29
914,211,-1,66
914,212,2,29
914,212,0,66
914,213,2,29
914,213,0,66
914,214,2,29
914,214,0,66
914,215,2,29
914,215,0,66
914,216,-1,29
914,216,-1,66
914,217,-1,29
914,217,-1,66
914,218,2,29
914,218,0,66
914,219,2,29
914,219,0,66
914,220,2,29
914,220,0,66
914,221,2,29
914,221,0,66
914,222,-1,29
914,222,-1,66
914,223,2,29
914,223,0,66
914,224,-1,29
914,224,-1,66
914,225,-1,29
914,225,-1,66
914,226,2,29
914,226,0,66
914,227,1,29
914,227,0,66
914,228,-1,29
914,228,-1,66
914,229,-1,29
914,229,-1,66
914,230,2,29
914,230,0,66
914,231,0,29
914,231,0,66
914,232,2,29
914,232,0,66
914,233,-1,29
914,233,-1,66
914,234,-1,29
914,234,-1,66
914,235,-1,29
914,235,-1,66
914,236,-1,29
914,236,-1,66
914,237,2,29
914,237,0,66
914,238,-1,29
914,238,-1,66
914,239,-1,29
914,239,-1,66
914,240,-1,29
914,240,-1,66
914,241,-1,29
914,241,-1,66
914,242,-1,29
914,242,-1,66
914,243,-1,29
914,243,-1,66
914,244,-1,29
914,244,-1,66
914,245,-1,29
914,245,-1,66
914,246,-1,29
914,246,-1,66
914,247,-1,29
914,247,-1,66
914,248,-1,29
914,248,-1,66
914,249,-1,29
914,249,-1,66
914,250,-1,29
914,250,-1,66
914,251,-1,29
914,251,-1,66
914,252,2,29
914,252,0,66
914,253,2,29
914,253,0,66
914,254,-1,29
914,254,-1,66
914,255,-1,29
914,255,-1,66
914,256,2,29
914,256,0,66
914,257,0,29
914,257,0,66
914,258,-1,29
914,258,-1,66
914,259,2,29
914,259,0,66
914,260,-1,29
914,260,-1,66
914,261,2,29
914,261,0,66
914,262,-1,29
914,262,-1,66
914,263,2,29
914,263,0,66
914,264,-1,29
914,264,-1,66
914,265,2,29
914,265,0,66
914,266,-1,29
914,266,-1,66
914,267,-1,29
914,267,-1,66
914,268,2,29
914,268,0,66
914,269,-1,29
914,269,-1,66
914,270,1,29
914,270,0,66
914,271,1,29
914,271,0,66
914,272,0,29
914,272,-1,66
914,273,-1,29
914,273,-1,66
914,274,-1,29
914,274,-1,66
914,275,2,29
914,275,0,66
914,276,-1,29
914,276,-1,66
914,277,2,29
914,277,0,66
914,278,2,29
914,278,0,66
914,279,-1,29
914,279,-1,66
914,280,2,29
914,280,0,66
914,281,0,29
914,281,0,66
914,282,0,29
914,282,0,66
915,0,0,66
915,1,0,66
915,2,0,66
915,3,0,66
915,4,0,66
915,5,0,66
915,6,0,66
915,7,0,66
915,8,0,66
915,9,0,66
915,10,1,66
915,11,2,66
915,12,2,66
915,13,2,66
915,14,2,66
915,15,2,66
915,16,2,66
915,17,0,66
915,18,0,66
915,19,0,66
915,20,0,66
915,21,0,66
915,22,2,66
915,23,0,66
915,24,0,66
915,25,0,66
915,26,0,66
915,27,0,66
915,28,0,66
915,29,0,66
915,30,0,66
915,31,0,66
915,32,0,66
915,33,0,66
915,34,0,66
915,35,0,66
915,36,0,66
915,37,0,66
915,38,0,66
915,39,0,66
915,40,0,66
915,41,0,66
915,42,0,66
